date,temperature,dew_point,apparent_temperature,surface_pressure,available_bike_stands,lagged_available_bike_stands,rolling_mean_bike_stands,rolling_std_bike_stands,diff_available_bike_stands,temperature_diff
2023-09-20 22:18:37+00:00,-0.4636028957706367,0.35211869814512403,-0.28197627685873444,-0.7163334209969776,0.12016611361416178,0.12016611361416178,0.15065874085383402,0.04065898518779145,0.0,-0.18162661891190224
2023-09-20 22:28:42+00:00,-0.4636028957706367,0.35211869814512403,-0.28197627685873444,-0.7163334209969776,0.12016611361416178,0.12016611361416178,0.150658740853834,0.04065898518779145,0.0,-0.18162661891190224
2023-09-20 22:38:48+00:00,-0.5485206423025656,0.7062311675499744,-0.29983791418356776,-0.6988005249375039,0.12016611361416178,0.12016611361416178,0.14460322866669767,0.04173431913432569,0.0,-0.24868272811899783
2023-09-20 22:48:56+00:00,-0.5476659019682429,0.7062311675499744,-0.29983791418356776,-0.6988005249375039,0.16255469892411606,0.12016611361416178,0.13844018332756589,0.0336019965937154,0.04238858530995428,-0.24782798778467519
2023-09-20 22:59:01+00:00,-0.5485206423025656,0.7062311675499744,-0.29983791418356776,-0.6988005249375039,0.16255469892411606,0.16255469892411606,0.13227713798843413,0.02068351174826445,0.0,-0.24868272811899783
2023-09-20 23:09:07+00:00,-0.5485206423025656,0.7062311675499744,-0.29983791418356776,-0.6988005249375039,0.16255469892411606,0.16255469892411606,0.13833265017557045,0.02265765190586095,0.0,-0.24868272811899783
2023-09-20 23:13:31+00:00,-0.5485206423025656,0.7062311675499744,-0.29983791418356776,-0.6988005249375039,0.16255469892411606,0.16255469892411606,0.14438816236270677,0.022657651905859597,0.0,-0.24868272811899783
2023-09-20 23:19:14+00:00,-0.5485206423025656,0.7062311675499744,-0.29983791418356776,-0.6988005249375039,0.16255469892411606,0.16255469892411606,0.15044367454984306,0.020683511748260008,0.0,-0.24868272811899783
2023-09-20 23:29:19+00:00,-0.5485206423025656,0.7062311675499744,-0.29983791418356776,-0.6988005249375039,0.16255469892411606,0.16255469892411606,0.1564991867369794,0.016021379308507878,0.0,-0.24868272811899783
2023-09-20 23:39:25+00:00,-0.5059220784767813,0.777807744327742,-0.2641494725155544,-0.8884547380832026,0.16255469892411606,0.16255469892411606,0.16255469892411606,0.0,0.0,-0.2417726059612269
2023-09-20 23:40:09+00:00,-0.5059220784767813,0.777807744327742,-0.2641494725155544,-0.8884547380832026,0.12016611361416178,0.16255469892411606,0.1564991867369794,0.016021379308507878,-0.04238858530995428,-0.2417726059612269
2023-09-20 23:49:30+00:00,-0.5059220784767813,0.777807744327742,-0.2641494725155544,-0.8884547380832026,0.12016611361416178,0.12016611361416178,0.15044367454984311,0.020683511748260008,0.0,-0.2417726059612269
2023-09-20 23:59:35+00:00,-0.5059220784767813,0.777807744327742,-0.2641494725155544,-0.8884547380832026,0.12016611361416178,0.12016611361416178,0.14438816236270677,0.022657651905859597,0.0,-0.2417726059612269
2023-09-21 00:09:41+00:00,-0.5059220784767813,0.777807744327742,-0.2641494725155544,-0.8884547380832026,0.12016611361416178,0.12016611361416178,0.13833265017557045,0.02265765190586095,0.0,-0.2417726059612269
2023-09-21 00:19:46+00:00,-0.5059220784767813,0.777807744327742,-0.2641494725155544,-0.8884547380832026,0.12016611361416178,0.12016611361416178,0.13227713798843413,0.02068351174826445,0.0,-0.2417726059612269
